Country Name,Country Code,Indicator Name,Indicator Code,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Equatorial Guinea,GNQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.3016605377197266,1.1155564785003662,1.767902135848999,1.6213468313217163,1.4292380809783936,1.5145926475524902,1.641745686531067,1.7540148496627808,2.340583562850952,2.859417200088501,2.747142791748047,2.8522393703460693,3.168335437774658,3.89984655380249,3.4045090675354004
Greece,GRC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.398082733154297,8.827741622924805,9.406885147094728,9.596623420715332,9.193303108215332,8.924155235290527,8.43796443939209,7.891411781311035,8.22004508972168,8.448746681213379,8.13515853881836,8.120243072509766,8.198112487792969,9.50363826751709,9.172987937927246
Grenada,GRD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.238678932189941,5.386198997497559,5.4347100257873535,5.418811798095703,5.804233551025391,5.822357654571533,5.626529216766357,4.77353572845459,4.646756172180176,4.43910026550293,4.657010555267334,4.583737373352051,4.931896209716797,5.559000492095947,5.698453903198242
Guatemala,GTM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.19183349609375,6.081299781799316,6.339386463165283,6.12477970123291,5.963068962097168,6.073169708251953,5.7718892097473145,5.88856840133667,6.0060200691223145,6.070082187652588,6.135638236999512,6.106626987457275,6.1745781898498535,6.466933250427246,6.900825500488281
Guyana,GUY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.281261920928955,4.202422142028809,4.351171493530273,4.218976974487305,4.172134876251221,3.708187103271485,3.802313089370728,3.947554349899292,4.022647857666016,4.018421173095703,4.319112300872803,4.904925346374512,4.90331506729126,5.5058417320251465,4.943850517272949
Honduras,HND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.084949493408203,8.603626251220703,8.995924949645996,8.725363731384277,8.7918701171875,8.656551361083984,8.477230072021484,7.914557456970215,7.483790397644043,7.709444999694824,7.006688594818115,7.228206634521484,7.304975986480713,9.0350980758667,9.161017417907717
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.409999847412109,7.650000095367432,8.079999923706055,7.989999771118164,7.659999847412109,7.679999828338623,6.429999828338623,6.610000133514404,6.690000057220459,6.730000019073486,6.659999847412109,6.75,6.800000190734863,7.71999979019165,8.100000381469727
Haiti,HTI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.647341012954712,3.757220506668091,3.502773761749268,4.548710346221924,5.911977767944336,5.564623355865479,4.105240345001221,4.520358085632324,5.075181484222412,4.807605743408203,3.819938898086548,4.316503047943115,3.911079168319702,3.2217109203338623,3.4791927337646484
Hungary,HUN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.199999809265137,7.090000152587891,7.21999979019165,7.449999809265137,7.480000019073486,7.409999847412109,7.230000019073486,7.050000190734863,6.849999904632568,6.989999771118164,6.739999771118164,6.579999923706055,6.28000020980835,7.289999961853027,7.380000114440918
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.8238556385040283,2.5484230518341064,2.6232409477233887,2.790878295898437,2.989424705505371,2.9142708778381348,2.8693480491638184,2.9643356800079346,2.9242851734161377,3.0214719772338867,2.904171943664551,2.8675782680511475,2.878628969192505,3.42067289352417,3.70636248588562
India,IND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.5199999809265137,3.509999990463257,3.490000009536743,3.2699999809265137,3.25,3.3299999237060547,3.75,3.619999885559082,3.5999999046325684,3.5,2.940000057220459,2.859999895095825,2.950000047683716,3.3399999141693115,3.2799999713897705
Ireland,IRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.807737827301025,9.12564754486084,10.522756576538086,10.52404499053955,10.606149673461914,10.59787654876709,10.277307510375977,9.513439178466797,7.335975170135498,7.468591690063477,7.126219272613525,6.495501518249512,6.709010601043701,7.109146595001221,6.7166266441345215
"Iran, Islamic Rep.",IRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.911881923675537,5.039904594421387,6.11493444442749,6.291530609130859,6.097879886627197,6.122351169586182,5.547220230102539,6.352395534515381,7.53311824798584,7.992026329040527,7.834546089172363,7.739151954650879,6.273988723754883,5.401495456695557,5.770137786865234
Iraq,IRQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.214805603027344,3.066042423248291,3.772039890289306,3.239553451538086,2.803163766860962,2.6936585903167725,2.8086845874786377,2.7878665924072266,3.1558704376220703,4.589491844177246,4.040649890899658,4.129893779754639,4.255094051361084,6.174850463867188,5.2472758293151855
Iceland,ISL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.350000381469727,8.34000015258789,8.779999732971191,8.359999656677246,8.199999809265137,8.180000305175781,8.180000305175781,8.229999542236328,8.069999694824219,8.100000381469727,8.260000228881836,8.380000114440918,8.579999923706055,9.609999656677246,9.729999542236328
Israel,ISR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.699999809265137,6.829999923706055,6.920000076293945,6.889999866485596,6.840000152587891,6.980000019073486,6.960000038146973,7.050000190734863,7.019999980926514,7.099999904632568,7.179999828338623,7.230000019073486,7.170000076293945,7.710000038146973,7.900000095367432
Italy,ITA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.140000343322754,8.529999732971191,8.949999809265137,8.920000076293945,8.770000457763672,8.779999732971191,8.779999732971191,8.869999885559082,8.859999656677246,8.729999542236328,8.680000305175781,8.680000305175781,8.65999984741211,9.630000114440918,9.380000114440918
Jamaica,JAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.3205766677856445,5.611430644989014,5.146544933319092,5.295193195343018,5.238453388214111,4.885128974914551,4.954434394836426,5.165644645690918,5.624704360961914,5.701022148132324,6.148592948913574,5.96798849105835,6.097609996795654,6.6258039474487305,7.185212135314941
Jordan,JOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.909826278686523,8.488805770874023,9.223969459533691,8.170256614685059,8.148077011108398,7.817995548248291,7.165924072265625,7.208929061889648,7.46095609664917,6.976441383361816,7.109536647796631,6.982950210571289,6.995182514190674,7.03820276260376,7.288750648498535
Japan,JPN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.78000020980835,8.09000015258789,8.960000038146973,9.0600004196167,10.489999771118164,10.670000076293944,10.670000076293944,10.729999542236328,10.75,10.65999984741211,10.65999984741211,10.739999771118164,10.970000267028809,11.0,10.81999969482422
Kazakhstan,KAZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.700000047683716,3.049999952316284,3.5,2.740000009536743,2.5999999046325684,3.039999961853028,2.6600000858306885,2.970000028610229,3.039999961853028,3.4200000762939453,3.049999952316284,2.819999933242798,2.789999961853028,3.75,3.920000076293945
Kenya,KEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.221063137054443,5.289009094238281,5.269733428955078,5.388498306274414,5.202128410339356,5.018058300018311,4.931004047393799,4.912673473358154,4.764395713806152,4.75429105758667,3.985975027084351,4.099033832550049,4.368746757507324,4.476222515106201,4.54763126373291
Kyrgyz Republic,KGZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.929999828338623,6.53000020980835,6.900000095367432,6.949999809265137,7.110000133514404,8.510000228881836,8.1899995803833,7.360000133514404,7.150000095367432,6.409999847412109,6.190000057220459,5.010000228881836,4.489999771118164,5.260000228881836,5.440000057220459
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.908759593963623,6.6010942459106445,7.583305835723877,6.911699771881104,7.503530979156494,7.261154174804687,7.103867530822754,6.701577663421631,6.194315910339356,6.116484642028809,5.65125846862793,6.066301345825195,6.849727153778076,7.111565589904785,7.532230854034424
Kiribati,KIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.359999656677246,14.079999923706056,13.489999771118164,9.34000015258789,8.670000076293945,8.6899995803833,9.529999732971191,10.09000015258789,8.109999656677246,10.470000267028809,11.460000038146973,12.970000267028809,12.59000015258789,16.989999771118164,14.8100004196167
St. Kitts and Nevis,KNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.797334671020508,5.305660247802734,5.286737442016602,5.213694095611572,5.162887096405029,5.009983539581299,5.044294834136963,4.746687889099121,5.117983818054199,5.421260356903076,5.260217189788818,4.892002582550049,5.187042713165283,5.659518241882324,6.16346549987793
"Korea, Rep.",KOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.954899311065674,5.246002674102783,5.659056663513184,5.819809913635254,5.914545059204102,6.032501697540283,6.150698184967041,6.404324531555176,6.589260578155518,6.870499134063721,7.047423362731934,7.491198062896728,8.174795150756836,8.349771499633789,9.33145523071289
Kuwait,KWT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.9267364740371704,1.924003005027771,2.706387758255005,2.678799152374268,2.333035469055176,2.3331143856048584,2.487892866134644,2.915998697280884,4.214979648590088,4.730963230133057,4.653267860412598,5.188626289367676,5.3595871925354,6.347611427307129,5.78120756149292
Lao PDR,LAO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.1534557342529297,2.76727294921875,3.4630041122436523,2.91155219078064,1.9445750713348389,2.076375722885132,2.3998496532440186,2.2984554767608643,2.453664541244507,2.360874891281128,2.526068210601806,2.2463033199310303,2.6031222343444824,2.0596518516540527,2.743920087814331
Lebanon,LBN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.559842109680176,7.817517280578613,7.007357597351074,7.438644886016846,8.177444458007812,7.0042009353637695,7.067956447601318,7.522797584533691,7.415966510772705,7.923860549926758,7.803966045379639,8.070923805236816,8.69367790222168,7.576508045196533,10.06154441833496
Liberia,LBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.327940464019775,5.996157169342041,11.571638107299805,10.354446411132812,9.710525512695312,8.15444564819336,7.090078353881836,8.774030685424805,10.469276428222656,9.900626182556152,10.472712516784668,10.352227210998535,8.421003341674805,16.968326568603516,16.616331100463867
Libya,LBY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.419296264648437,2.2444188594818115,3.58288049697876,3.280644416809082,4.019020080566406,4.019020080566406,4.019020080566406,4.019020080566406,4.019020080566406,4.019020080566406,4.019020080566406,4.019020080566406,4.019020080566406,4.019020080566406,4.019020080566406
St. Lucia,LCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.541666030883789,5.0906195640563965,5.244107723236084,5.053084373474121,5.079980850219727,4.924158096313477,5.049675941467285,4.624205112457275,4.514198780059815,4.448033332824707,4.37286376953125,4.186865329742432,4.190737724304199,6.791216850280762,6.211118698120117
Sri Lanka,LKA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.819999933242798,3.849999904632568,4.059999942779541,3.740000009536743,3.5799999237060547,3.309999942779541,3.690000057220459,3.470000028610229,3.680000066757202,3.619999885559082,3.3299999237060547,3.640000104904175,3.900000095367432,4.019999980926514,4.070000171661377
Lesotho,LSO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.222545146942139,7.666563034057617,8.95305061340332,7.6408891677856445,9.07558822631836,10.043898582458496,10.99592113494873,9.999303817749023,9.296564102172852,9.242610931396484,10.574803352355955,11.114995002746582,11.946622848510742,10.27927017211914,10.213704109191896
Lithuania,LTU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.760000228881836,6.289999961853027,7.369999885559082,6.809999942779541,6.489999771118164,6.28000020980835,6.130000114440918,6.190000057220459,6.489999771118164,6.639999866485596,6.480000019073486,6.53000020980835,6.989999771118164,7.480000019073486,7.820000171661377
Luxembourg,LUX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.159999847412109,6.230000019073486,6.949999809265137,6.659999847412109,5.949999809265137,5.289999961853027,5.239999771118164,5.230000019073486,5.079999923706055,5.070000171661377,5.139999866485596,5.28000020980835,5.46999979019165,5.739999771118164,5.670000076293945
Latvia,LVA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.510000228881836,5.579999923706055,6.099999904632568,6.099999904632568,5.71999979019165,5.409999847412109,5.409999847412109,5.460000038146973,5.650000095367432,6.130000114440918,5.96999979019165,6.190000057220459,6.610000133514404,7.25,9.039999961853027
Morocco,MAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.807590007781982,4.837891578674316,5.2731218338012695,5.418610572814941,5.370193958282471,5.396190166473389,5.255405426025391,5.416265964508057,5.104355812072754,5.092033863067627,4.989203929901123,4.94516658782959,4.991298675537109,5.838345050811768,5.738349437713623
Moldova,MDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.020000457763672,10.949999809265137,13.68000030517578,10.130000114440918,9.100000381469728,9.140000343322754,8.680000305175781,8.630000114440918,8.5600004196167,7.539999961853027,7.130000114440918,6.710000038146973,6.5,7.0,7.75
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.608657836914063,4.081117153167725,4.384698390960693,4.69762659072876,4.521595001220703,3.91105890274048,3.7515628337860094,4.462402820587158,5.006254196166992,5.332488536834717,4.802259922027588,4.228469371795654,3.1012930870056152,3.723161220550537,3.5045228004455566
Maldives,MDV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.3100004196167,11.470000267028809,10.09000015258789,8.489999771118164,7.920000076293945,8.670000076293945,8.15999984741211,7.909999847412109,8.729999542236328,10.3100004196167,9.270000457763672,7.440000057220459,7.659999847412109,11.350000381469728,10.029999732971191
Mexico,MEX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.766444683074951,5.698869705200195,6.129784107208252,5.736888885498047,5.51883602142334,5.665220737457275,5.8092360496521,5.553409576416016,5.722773551940918,5.553458213806152,5.457590579986572,5.383458137512207,5.447963714599609,6.22204065322876,6.0786871910095215
Marshall Islands,MHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,16.26939582824707,15.20470905303955,14.53969955444336,13.931475639343262,13.08627223968506,13.038141250610352,13.468835830688477,13.207812309265137,15.33984375,15.738661766052246,14.385028839111328,15.26284122467041,14.825520515441896,12.587776184082031,12.548638343811035
North Macedonia,MKD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.570000171661377,6.550000190734863,6.53000020980835,6.710000038146973,6.519999980926514,6.610000133514404,6.71999979019165,6.289999961853027,6.340000152587891,6.380000114440918,6.440000057220459,6.460000038146973,7.070000171661377,7.730000019073486,8.520000457763672
Mali,MLI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.253031730651856,5.026866436004639,5.212236404418945,4.678651332855225,4.014837741851807,3.752161502838135,3.967507123947144,4.481583118438721,4.111433506011963,3.773775577545166,3.674257516860962,3.732499122619629,3.829437971115112,3.47597885131836,4.473414421081543
Malta,MLT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.170000076293945,7.860000133514404,7.920000076293945,7.949999809265137,8.449999809265137,8.380000114440918,8.5,9.09000015258789,8.899999618530273,8.970000267028809,8.729999542236328,8.550000190734863,9.149999618530272,10.739999771118164,10.579999923706056
Myanmar,MMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.0199999809265137,2.109999895095825,2.1600000858306885,1.9600000381469729,1.9299999475479128,2.4100000858306885,3.200000047683716,4.389999866485596,5.480000019073486,5.110000133514404,5.079999923706055,4.900000095367432,4.710000038146973,4.619999885559082,5.630000114440918
Montenegro,MNE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.96999979019165,7.96999979019165,7.96999979019165,7.96999979019165,7.96999979019165,8.300000190734863,8.470000267028809,8.0,9.020000457763672,8.630000114440918,7.980000019073486,8.34000015258789,8.329999923706055,11.420000076293944,10.550000190734863
